lat,lon,time
-16.51458299999996,28.531250000000057,231805.25874700106
48.41143200000005,-115.31354199999998,255192.03957100035
52.07799300000005,-118.56979199999995,256043.7894780007
-33.49195899999995,-53.07478999999995,285796.4107980006
45.86458300000004,66.32291700000007,294744.4069839985
32.321458000000064,65.12016400000005,301954.86953200086
46.162153000000046,-100.64101799999997,306865.06242500036
-3.318749999999966,37.697917000000075,310633.74011999986
-32.32002699999998,18.36192200000005,352464.8689069982
35.957242000000065,51.09092400000003,354976.8884090008
56.47165200000006,-124.96909299999999,401545.1296979991
34.159808000000055,-4.747963999999968,404545.3714040014
-40.191175999999984,-69.98928699999993,716660.2683390011
